subject,course_num,days,start,end,building,room_number
IS,457,MWF    ,1100,1150,Grad Sch of Lib & Info Science,53
IS,461,F      ,1300,1550,Grad Sch of Lib & Info Science,131
IS,461,F      ,1300,1550,Grad Sch of Lib & Info Science,131
IS,464,none,0,0,none,none
IS,464,none,0,0,none,none
IS,467,T      ,1230,1350,Lincoln Hall,1090
IS,467,R      ,930,1050,"Literatures, Cultures, & Ling",G36
IS,467,R      ,1330,1450,"Literatures, Cultures, & Ling",G30
IS,467,R      ,1500,1620,"Literatures, Cultures, & Ling",G30
IS,467,W      ,1000,1120,Grad Sch of Lib & Info Science,126
IS,467,F      ,1000,1120,David Kinley Hall,125
IS,467,F      ,1300,1420,David Kinley Hall,125
IS,471,none,0,0,none,none
IS,471,none,0,0,none,none
IS,477,TR     ,930,1050,Everitt Laboratory,1302
IS,477,TR     ,930,1050,Everitt Laboratory,1302
IS,491,none,0,0,none,none
IS,494,none,0,0,none,none
IS,494,none,0,0,none,none
IS,494,T      ,1800,2050,none,none
IS,494,T      ,1800,2050,Grad Sch of Lib & Info Science,53
IS,497,M      ,900,1150,Grad Sch of Lib & Info Science,131
IS,497,M      ,900,1150,Grad Sch of Lib & Info Science,131
IS,497,W      ,1600,1850,Grad Sch of Lib & Info Science,46
IS,497,W      ,1600,1850,Grad Sch of Lib & Info Science,46
IS,501,none,0,0,none,none
IS,501,none,0,0,none,none
IS,504,W      ,900,1150,Sidney Lu Mech Engr Bldg,2055
IS,504,R      ,1400,1650,Campus Instructional Facility,3025
IS,504,F      ,1000,1250,Grad Sch of Lib & Info Science,46
IS,505,M      ,1000,1250,Grad Sch of Lib & Info Science,126
IS,505,none,0,0,none,none
IS,505,none,0,0,none,none
IS,510,W      ,1000,1250,Grad Sch of Lib & Info Science,12A
IS,510,M      ,900,1150,Lincoln Hall,1057
IS,510,none,0,0,none,none
IS,510,none,0,0,none,none
IS,510,none,0,0,none,none
IS,510,none,0,0,none,none
IS,514,M      ,1800,2050,Grad Sch of Lib & Info Science,46
IS,515,R      ,1530,1820,Turner Hall,W203
IS,515,R      ,930,1220,Henry Administration Bldg,156
IS,517,F      ,1300,1550,Wohlers Hall,243
IS,517,M      ,900,1150,Campus Instructional Facility,4035
IS,519,T      ,1530,1820,Grad Sch of Lib & Info Science,46
IS,523,none,0,0,none,none
IS,524,M      ,1400,1650,Grad Sch of Lib & Info Science,46
IS,525,T      ,1530,1820,Armory,386
IS,525,R      ,1530,1820,Grad Sch of Lib & Info Science,126
IS,527,W      ,900,1150,Psychology Building,207
IS,529,W      ,1200,1250,Grad Sch of Lib & Info Science,126
IS,529,none,0,0,none,none
IS,530,none,0,0,none,none
IS,530,none,0,0,none,none
IS,530,none,0,0,none,none
IS,532,none,0,0,none,none
IS,534,M      ,900,1150,Gregory Hall,219
IS,534,T      ,1600,1755,none,none
IS,537,none,0,0,none,none
IS,541,M      ,1600,1750,Grad Sch of Lib & Info Science,12A
IS,542,none,0,0,none,none
IS,543,W      ,1000,1250,Grad Sch of Lib & Info Science,131
IS,543,none,0,0,none,none
IS,547,none,0,0,none,none
IS,549,none,0,0,none,none
IS,549,none,0,0,none,none
IS,549,none,0,0,none,none
IS,551,W      ,1700,1855,Grad Sch of Lib & Info Science,53
IS,551,none,0,0,none,none
IS,557,T      ,930,1220,Grad Sch of Lib & Info Science,12A
IS,559,none,0,0,none,none
IS,562,W      ,1300,1550,none,none
IS,562,none,0,0,none,none
IS,563,M      ,1630,1850,Grad Sch of Lib & Info Science,131
IS,563,M      ,1700,1920,none,none
IS,563,R      ,1600,1755,none,none
IS,565,none,0,0,none,none
IS,567,F      ,930,1220,Psychology Building,207
IS,567,F      ,1700,1855,English Building,104
IS,568,M      ,1000,1250,Grad Sch of Lib & Info Science,12A
IS,569,none,0,0,none,none
IS,569,none,0,0,none,none
IS,571,W      ,1900,2055,none,none
IS,571,none,0,0,none,none
IS,571,W      ,930,1220,Gregory Hall,327
IS,573,F      ,1400,1550,Grad Sch of Lib & Info Science,46
IS,573,W      ,1700,1855,none,none
IS,573,T      ,1230,1520,Spurlock Museum,ARR
IS,577,F      ,1300,1550,Grad Sch of Lib & Info Science,126
IS,579,none,0,0,none,none
IS,580,none,0,0,none,none
IS,581,T      ,1600,1755,none,none
IS,581,R      ,1600,1755,none,none
IS,581,W      ,1700,1855,none,none
IS,581,none,0,0,none,none
IS,582,R      ,1400,1550,none,none
IS,582,M      ,1600,1755,none,none
IS,582,M      ,1600,1755,none,none
IS,582,T      ,1600,1755,none,none
IS,582,T      ,1800,1955,none,none
IS,582,R      ,1800,1955,none,none
IS,582,none,0,0,none,none
IS,582,W      ,1500,1655,none,none
IS,583,M      ,900,1150,"Art-East Annex, Studio 2",FAB LAB
IS,583,none,0,0,none,none
IS,584,M      ,1600,1850,Engineering Hall,106B3
IS,585,none,0,0,none,none
IS,585,none,0,0,none,none
IS,589,none,0,0,none,none
IS,589,none,0,0,none,none
IS,589,none,0,0,none,none
IS,589,none,0,0,none,none
IS,590,T      ,930,1220,Education Building,37
IS,591,none,0,0,none,none
IS,591,R      ,1700,1850,none,none
IS,591,R      ,1800,1955,none,none
IS,591,R      ,1600,1750,none,none
IS,591,M      ,1800,1955,none,none
IS,592,none,0,0,none,none
IS,592,W      ,1600,1750,Grad Sch of Lib & Info Science,12A
IS,592,W      ,1700,1855,none,none
IS,592,M      ,1800,1955,none,none
IS,593,none,0,0,none,none
IS,593,M      ,1600,1855,Grad Sch of Lib & Info Science,ARR
IS,594,R      ,1600,1755,none,none
IS,594,W      ,1500,1655,none,none
IS,594,none,0,0,none,none
IS,595,none,0,0,none,none
IS,596,T      ,1700,1850,Grad Sch of Lib & Info Science,131
IS,596,W      ,1300,1550,Grad Sch of Lib & Info Science,53
IS,597,F      ,900,1150,Grad Sch of Lib & Info Science,131
IS,597,M      ,1300,1550,Engineering Hall,106B1
IS,597,T      ,900,1150,Campus Instructional Facility,2036
IS,597,W      ,900,1150,Turner Hall,W203
IS,597,T      ,1530,1820,English Building,131
IS,599,none,0,0,none,none
IS,599,none,0,0,none,none
IS,599,none,0,0,none,none
IS,599,none,0,0,none,none
IS,599,none,0,0,none,none
IS,599,none,0,0,none,none
IS,599,none,0,0,none,none
IS,599,none,0,0,none,none
IS,599,none,0,0,none,none
IS,599,none,0,0,none,none
IS,599,none,0,0,none,none
IS,599,none,0,0,none,none
IS,599,none,0,0,none,none
IS,599,none,0,0,none,none
IS,599,none,0,0,none,none
IS,599,none,0,0,none,none
IS,599,none,0,0,none,none
IS,599,none,0,0,none,none
IS,599,none,0,0,none,none
IS,599,none,0,0,none,none
IS,599,none,0,0,none,none
IS,599,none,0,0,none,none
IS,599,none,0,0,none,none
IS,599,none,0,0,none,none
IS,599,none,0,0,none,none
IS,599,none,0,0,none,none
IS,599,none,0,0,none,none
IS,599,none,0,0,none,none
IS,599,none,0,0,none,none
IS,599,none,0,0,none,none
IS,599,none,0,0,none,none
IS,599,none,0,0,none,none
IS,599,none,0,0,none,none
IS,599,none,0,0,none,none
IS,599,none,0,0,none,none
IS,599,none,0,0,none,none
IS,599,none,0,0,none,none
IS,599,none,0,0,none,none
IS,599,none,0,0,none,none
IS,599,none,0,0,none,none
IS,599,none,0,0,none,none
IS,599,none,0,0,none,none
IS,599,none,0,0,none,none
IS,599,none,0,0,none,none
IS,599,none,0,0,none,none
ITAL,101,MTWR   ,1000,1050,"Literatures, Cultures, & Ling",1032
ITAL,101,MTWR   ,1100,1150,"Literatures, Cultures, & Ling",1032
ITAL,101,MTWR   ,1300,1350,English Building,149
ITAL,102,MTWR   ,1000,1050,English Building,309
ITAL,102,MTWR   ,1100,1150,Noyes Laboratory,301
ITAL,102,MTWR   ,1300,1350,Davenport Hall,215
ITAL,102,none,0,0,none,none
ITAL,103,MTWR   ,1300,1350,Davenport Hall,169
ITAL,103,MTWR   ,1100,1150,none,none
ITAL,104,MTWR   ,1400,1450,Davenport Hall,136
ITAL,199,none,0,0,none,none
ITAL,250,TR     ,930,1050,Davenport Hall,329
ITAL,310,MW     ,1300,1420,Gregory Hall,313
ITAL,390,none,0,0,none,none
ITAL,390,none,0,0,none,none
ITAL,418,T      ,1600,1720,Gregory Hall,321
ITAL,418,T      ,1600,1720,Gregory Hall,321
ITAL,440,TR     ,1400,1520,Lincoln Hall,1064
ITAL,460,TR     ,1400,1520,"Literatures, Cultures, & Ling",G36
ITAL,460,TR     ,1400,1520,"Literatures, Cultures, & Ling",G36
ITAL,489,MWF    ,1000,1050,Gregory Hall,329
ITAL,489,MWF    ,1000,1050,Gregory Hall,329
ITAL,491,none,0,0,none,none
ITAL,588,M      ,1500,1650,David Kinley Hall,307
ITAL,588,M      ,1300,1550,Henry Administration Bldg,149
ITAL,588,W      ,1500,1750,Gregory Hall,311
ITAL,595,none,0,0,none,none
ITAL,595,none,0,0,none,none
ITAL,599,none,0,0,none,none
JAPN,202,MTWRF  ,900,950,"Literatures, Cultures, & Ling",1022
JAPN,202,MTWRF  ,1000,1050,Transportation Building,206
JAPN,202,MTWRF  ,1100,1150,Transportation Building,206
JAPN,202,MTWRF  ,1400,1450,Lincoln Hall,1068
JAPN,202,MTWRF  ,1200,1250,Transportation Building,206
JAPN,204,MTWRF  ,1200,1250,Mumford Hall,316S
JAPN,204,MTWRF  ,900,950,Lincoln Hall,1062
JAPN,204,MTWRF  ,1000,1050,Lincoln Hall,1026
JAPN,306,MTWRF  ,1200,1250,English Building,309
JAPN,407,MW     ,1300,1420,"Literatures, Cultures, & Ling",1040
JAPN,410,MW     ,1500,1620,"Literatures, Cultures, & Ling",G32
JAPN,441,TR     ,900,1020,"Literatures, Cultures, & Ling",1040
JAPN,441,TR     ,900,1020,"Literatures, Cultures, & Ling",1040
JOUR,102,TR     ,1530,1650,Gregory Hall,311
JOUR,161,TR     ,1600,1720,Lincoln Hall,1065
JOUR,200,none,0,0,none,none
JOUR,205,TR     ,1100,1220,Armory,386
JOUR,210,TR     ,900,1020,Gregory Hall,3
JOUR,210,TR     ,1300,1420,Gregory Hall,3
JOUR,215,W      ,1000,1250,Gregory Hall,13
JOUR,215,W      ,1500,1750,Gregory Hall,13
JOUR,220,TR     ,900,1020,Transportation Building,204
JOUR,310,TR     ,930,1050,Armory,386
JOUR,313,TR     ,930,1050,Richmond Studio,103
JOUR,317,F      ,900,1150,Richmond Studio,108
JOUR,317,M      ,1700,1950,Richmond Studio,108
JOUR,317,F      ,1400,1650,Richmond Studio,108
JOUR,317,T      ,1000,1150,Richmond Studio,108
JOUR,340,MW     ,1300,1550,Richmond Studio,103
JOUR,400,F      ,900,1150,Richmond Studio,108
JOUR,400,M      ,1700,1950,Richmond Studio,108
JOUR,400,F      ,1400,1650,Richmond Studio,108
JOUR,400,M      ,1000,1150,Richmond Studio,103
JOUR,400,none,0,0,none,none
JOUR,400,T      ,800,920,Campbell Hall,109
JOUR,400,T      ,800,920,Campbell Hall,109
JOUR,417,F      ,900,1150,Richmond Studio,108
JOUR,417,M      ,1700,1950,Richmond Studio,108
JOUR,417,F      ,1400,1650,Richmond Studio,108
JOUR,417,M      ,1000,1150,Richmond Studio,103
JOUR,425,W      ,1830,2020,Gregory Hall,13
JOUR,430,TR     ,1100,1220,Grainger Engineering Library,ARR
JOUR,440,TR     ,1400,1550,Gregory Hall,13
JOUR,445,W      ,1630,1850,Richmond Studio,108
JOUR,451,TR     ,1530,1650,Davenport Hall,132
JOUR,452,T      ,1530,1820,Gregory Hall,336
JOUR,453,TR     ,1530,1650,Gregory Hall,219
JOUR,454,TR     ,1530,1650,Bevier Hall,103
JOUR,460,none,0,0,none,none
JOUR,460,F      ,1430,1650,Gregory Hall,13
JOUR,460,none,0,0,none,none
JOUR,460,none,0,0,none,none
JOUR,460,none,0,0,none,none
JOUR,460,none,0,0,none,none
JOUR,460,none,0,0,none,none
JOUR,460,none,0,0,none,none
JOUR,460,none,0,0,none,none
JOUR,471,none,0,0,none,none
JOUR,472,MW     ,1200,1320,Gregory Hall,123
JOUR,473,TR     ,1400,1520,Gregory Hall,123
JOUR,480,none,0,0,none,none
JOUR,482,R      ,1000,1250,Gregory Hall,336
JOUR,483,MW     ,1600,1750,Gregory Hall,336
JOUR,490,none,0,0,none,none
JOUR,494,R      ,930,1020,Gregory Hall,31
JOUR,495,none,0,0,none,none
JOUR,495,none,0,0,none,none
JOUR,500,M      ,1000,1150,Gregory Hall,336
JOUR,501,W      ,1500,1750,Davenport Hall,215
JOUR,501,none,0,0,none,none
JOUR,515,none,0,0,none,none
JOUR,590,none,0,0,none,none
JS,120,MTWR   ,900,950,Armory,331
JS,201,TR     ,1100,1220,"Literatures, Cultures, & Ling",1136
JS,231,none,0,0,none,none
JS,320,TR     ,1230,1350,Everitt Laboratory,1306
JS,344,MW     ,1500,1730,English Building,104
JS,501,W      ,1100,1300,"Literatures, Cultures, & Ling",1040
KOR,202,MTWRF  ,1000,1050,"Literatures, Cultures, & Ling",G24
KOR,202,MTWRF  ,1100,1150,"Literatures, Cultures, & Ling",G18
KOR,202,MTWRF  ,900,950,"Literatures, Cultures, & Ling",1038
KOR,204,MTWRF  ,1000,1050,"Literatures, Cultures, & Ling",1110
KOR,204,MTWRF  ,1200,1250,"Literatures, Cultures, & Ling",1126
KOR,222,MTWR   ,1100,1150,Gregory Hall,325
KOR,242,MTWR   ,1300,1350,Lincoln Hall,1068
KOR,306,MTWRF  ,1100,1150,English Building,307
KOR,441,TR     ,1230,1350,"Literatures, Cultures, & Ling",1032
KOR,441,TR     ,1230,1350,"Literatures, Cultures, & Ling",1032
LA,199,none,0,0,none,none
LA,221,TR     ,930,1050,Lincoln Hall,1000
LA,222,F      ,900,950,Temple Hoyne Buell Hall,223
LA,222,F      ,1000,1050,Temple Hoyne Buell Hall,223
LA,222,F      ,1100,1150,Temple Hoyne Buell Hall,223
LA,222,F      ,1200,1250,Temple Hoyne Buell Hall,223
LA,222,none,0,0,none,none
LA,222,F      ,1200,1250,Temple Hoyne Buell Hall,325
LA,234,MWF    ,1400,1650,Mumford Hall,200
LA,241,TR     ,1400,1650,Mumford Hall,200
LA,242,none,0,0,none,none
LA,242,none,0,0,none,none
LA,281,TR     ,1030,1220,Mumford Hall,200
LA,314,R      ,930,1020,Temple Hoyne Buell Hall,325
LA,314,R      ,1030,1120,Temple Hoyne Buell Hall,325
LA,314,R      ,1430,1520,Architecture Building,102A
LA,314,R      ,1530,1620,Architecture Building,102A
LA,314,R      ,1630,1720,Architecture Building,102A
LA,314,R      ,930,1020,Temple Hoyne Buell Hall,18
LA,314,none,0,0,none,none
LA,336,MW     ,1300,1650,Temple Hoyne Buell Hall,219
LA,336,MW     ,1300,1650,Temple Hoyne Buell Hall,319
LA,336,MW     ,1300,1650,Temple Hoyne Buell Hall,319
LA,336,MW     ,1300,1650,Temple Hoyne Buell Hall,327
LA,336,MW     ,1300,1650,Temple Hoyne Buell Hall,219
LA,343,F      ,900,1150,Temple Hoyne Buell Hall,325
LA,345,none,0,0,none,none
LA,387,TR     ,1230,1350,none,none
LA,387,none,0,0,none,none
LA,387,MW     ,930,1050,Temple Hoyne Buell Hall,325
LA,387,TR     ,1230,1350,Temple Hoyne Buell Hall,325
LA,390,none,0,0,none,none
LA,390,none,0,0,none,none
LA,430,W      ,1900,2030,none,none
LA,430,W      ,1900,2030,none,none
LA,434,MWF    ,1400,1650,Temple Hoyne Buell Hall,327
LA,438,MW     ,1300,1650,Temple Hoyne Buell Hall,219
LA,438,MW     ,1300,1650,Temple Hoyne Buell Hall,319
LA,438,MW     ,1300,1650,Temple Hoyne Buell Hall,319
LA,438,MW     ,1300,1650,Temple Hoyne Buell Hall,327
LA,438,MW     ,1300,1650,Temple Hoyne Buell Hall,219
LA,446,TR     ,1400,1520,Temple Hoyne Buell Hall,325
LA,472,MWF    ,1100,1150,Campus Instructional Facility,3038
LA,472,MWF    ,1100,1150,Campus Instructional Facility,3038
LA,480,none,0,0,none,none
LA,513,R      ,1230,1320,Temple Hoyne Buell Hall,325
LA,513,none,0,0,none,none
LA,534,MW     ,1300,1650,Temple Hoyne Buell Hall,219
LA,534,MW     ,1300,1650,Temple Hoyne Buell Hall,319
LA,534,MW     ,1300,1650,Temple Hoyne Buell Hall,319
LA,534,MW     ,1300,1650,Temple Hoyne Buell Hall,327
LA,534,MW     ,1300,1650,Temple Hoyne Buell Hall,219
LA,539,MW     ,1300,1650,Temple Hoyne Buell Hall,219
LA,539,MW     ,1300,1650,Temple Hoyne Buell Hall,319
LA,539,MW     ,1300,1650,Temple Hoyne Buell Hall,319
LA,539,MW     ,1300,1650,Temple Hoyne Buell Hall,327
LA,539,MW     ,1300,1650,Temple Hoyne Buell Hall,219
LA,545,none,0,0,none,none
LA,587,none,0,0,none,none
LA,587,TR     ,1230,1350,none,none
LA,587,MW     ,930,1050,Temple Hoyne Buell Hall,325
LA,587,TR     ,1230,1350,Temple Hoyne Buell Hall,325
LA,587,TR     ,930,1050,none,none
LA,590,none,0,0,none,none
LA,590,TR     ,930,1050,Lincoln Hall,1000
LA,597,MW     ,1100,1220,Temple Hoyne Buell Hall,325
LA,598,none,0,0,none,none
LA,599,none,0,0,none,none
LAS,101,R      ,1400,1520,David Kinley Hall,212
LAS,102,T      ,1530,1650,"Literatures, Cultures, & Ling",G32
LAS,102,W      ,1500,1620,Lincoln Hall,1022
LAS,102,R      ,1530,1650,Psychology Building,29
LAS,102,T      ,1100,1220,David Kinley Hall,212
LAS,102,T      ,1230,1350,David Kinley Hall,212
LAS,102,R      ,1100,1220,David Kinley Hall,212
LAS,102,none,0,0,none,none
LAS,195,M      ,1700,1900,Siebel Center for Design,1002
LAS,199,none,0,0,none,none
LAS,199,M      ,1500,1620,Natural History Building,2020
LAS,205,M      ,1700,1850,Siebel Center for Design,1000
LAS,279,none,0,0,none,none
LAS,279,none,0,0,none,none
LAS,289,none,0,0,none,none
LAS,291,none,0,0,none,none
LAS,291,none,0,0,none,none
LAS,291,none,0,0,none,none
LAS,291,none,0,0,none,none
LAS,291,none,0,0,none,none
LAS,291,none,0,0,none,none
LAS,291,none,0,0,none,none
LAS,291,none,0,0,none,none
LAS,291,none,0,0,none,none
LAS,291,none,0,0,none,none
LAS,291,none,0,0,none,none
LAS,291,none,0,0,none,none
LAS,291,none,0,0,none,none
LAS,291,none,0,0,none,none
LAS,291,none,0,0,none,none
LAS,291,none,0,0,none,none
LAS,291,none,0,0,none,none
LAS,291,none,0,0,none,none
LAS,291,none,0,0,none,none
LAS,291,none,0,0,none,none
LAS,291,none,0,0,none,none
LAS,291,none,0,0,none,none
LAS,291,none,0,0,none,none
LAS,291,none,0,0,none,none
LAS,291,none,0,0,none,none
LAS,291,none,0,0,none,none
LAS,292,none,0,0,none,none
LAS,292,none,0,0,none,none
LAS,292,none,0,0,none,none
LAS,292,none,0,0,none,none
LAS,292,none,0,0,none,none
LAS,292,none,0,0,none,none
LAS,292,none,0,0,none,none
LAS,292,none,0,0,none,none
LAS,292,none,0,0,none,none
LAS,292,none,0,0,none,none
LAS,292,none,0,0,none,none
LAS,292,none,0,0,none,none
LAS,292,none,0,0,none,none
LAS,292,none,0,0,none,none
LAS,292,none,0,0,none,none
LAS,292,none,0,0,none,none
LAS,292,none,0,0,none,none
LAS,292,none,0,0,none,none
LAS,292,none,0,0,none,none
LAS,292,none,0,0,none,none
LAS,292,none,0,0,none,none
LAS,292,none,0,0,none,none
LAS,292,none,0,0,none,none
LAS,292,none,0,0,none,none
LAS,292,none,0,0,none,none
LAS,292,none,0,0,none,none
LAS,299,none,0,0,none,none
LAS,302,T      ,1700,1900,Engineering Hall,106B6
LAS,399,F      ,930,1050,Campus Instructional Facility,2018
LAS,399,F      ,1100,1220,Campus Instructional Facility,2018
LAS,399,F      ,1230,1350,Campus Instructional Facility,2018
LAS,399,none,0,0,none,none
LAS,399,R      ,1700,1850,Lincoln Hall,2043
LAS,399,T      ,1900,2050,Campus Instructional Facility,4039
LAS,399,none,0,0,none,none
LAS,399,W      ,1700,1820,Campus Instructional Facility,2018
LAS,399,none,0,0,none,none
LAS,399,M      ,1700,1900,Siebel Center for Design,1000
LAS,494,none,0,0,none,none
LAST,170,F      ,1100,1150,Lincoln Hall,1065
LAST,170,F      ,1300,1350,Lincoln Hall,1065
LAST,170,F      ,1400,1450,Lincoln Hall,1065
LAST,170,F      ,1200,1250,Lincoln Hall,1065
LAST,170,MW     ,1400,1450,Noyes Laboratory,165
LAST,210,TR     ,1500,1620,Burrill Hall,124
LAST,232,TR     ,1100,1150,English Building,309
LAST,232,MW     ,1400,1450,"Literatures, Cultures, & Ling",G48
LAST,232,TR     ,1230,1320,"Literatures, Cultures, & Ling",1022
LAST,343,TR     ,1100,1220,Art and Design Building,316
LAST,490,none,0,0,none,none
LAST,597,none,0,0,none,none
LAT,101,MWF    ,1200,1250,Davenport Hall,215
LAT,102,MWF    ,1100,1150,"Literatures, Cultures, & Ling",G24
LAT,199,none,0,0,none,none
LAT,201,MWF    ,1200,1250,Lincoln Hall,1062
LAT,202,MWF    ,1200,1250,Lincoln Hall,1062
LAT,411,TR     ,1400,1520,"Literatures, Cultures, & Ling",G18
LAT,492,none,0,0,none,none
LAT,493,none,0,0,none,none
LAT,511,W      ,1300,1350,Gregory Hall,325
LAT,520,M      ,1400,1650,"Literatures, Cultures, & Ling",1046
LAT,599,none,0,0,none,none
LAW,199,MW     ,1630,1745,Law Building,B
LAW,303,F      ,1400,1450,Law Building,B
LAW,303,R      ,1300,1350,Law Building,E
LAW,303,R      ,1300,1350,Law Building,H
LAW,303,R      ,1400,1450,Law Building,E
LAW,303,R      ,1400,1450,Law Building,H
LAW,303,F      ,1300,1350,Law Building,E
LAW,303,F      ,1300,1350,Law Building,H
LAW,303,F      ,1400,1450,Law Building,E
LAW,303,F      ,1400,1450,Law Building,H
LAW,303,F      ,1300,1350,Law Building,B
LAW,303,MW     ,1400,1450,Armory,101
LAW,305,MW     ,1330,1445,Law Building,F
LAW,307,TR     ,1315,1430,Law Building,F
LAW,499,none,0,0,none,none
LAW,499,none,0,0,none,none
LAW,500,RF     ,900,1020,none,none
LAW,500,RF     ,900,1020,none,none
LAW,500,RF     ,900,1020,none,none
LAW,501,WR     ,1030,1145,none,none
LAW,599,none,0,0,none,none
LAW,599,none,0,0,none,none
LAW,599,none,0,0,none,none
LAW,599,none,0,0,none,none
LAW,599,none,0,0,none,none
LAW,599,none,0,0,none,none
LAW,599,none,0,0,none,none
LAW,599,none,0,0,none,none
LAW,600,none,0,0,none,none
LAW,601,TW     ,1530,1720,none,none
LAW,601,TW     ,1530,1720,none,none
LAW,601,MTW    ,1500,1615,none,none
LAW,601,MTW    ,1500,1615,none,none
LAW,603,MT     ,1330,1520,none,none
LAW,603,MT     ,1330,1520,none,none
LAW,603,WRF    ,1030,1145,none,none
LAW,603,WRF    ,1030,1145,none,none
LAW,604,TWR    ,1330,1445,none,none
LAW,604,TWR    ,1330,1445,none,none
LAW,604,MTW    ,1330,1445,none,none
LAW,604,MTW    ,1330,1445,none,none
LAW,604,WRF    ,1030,1145,none,none
LAW,604,WRF    ,1030,1145,none,none
LAW,604,TWR    ,900,1015,none,none
LAW,604,TWR    ,900,1015,none,none
LAW,607,WRF    ,1030,1145,none,none
LAW,607,WRF    ,1030,1145,none,none
LAW,607,MTW    ,1330,1445,none,none
LAW,607,MTW    ,1330,1445,none,none
LAW,610,TF     ,930,1020,none,none
LAW,610,TF     ,930,1020,none,none
LAW,610,R      ,930,1020,none,none
LAW,610,MR     ,930,1020,none,none
LAW,610,M      ,1100,1150,none,none
LAW,610,F      ,930,1020,none,none
LAW,610,M      ,1000,1150,none,none
LAW,615,MT     ,1030,1145,none,none
LAW,615,MT     ,1030,1145,none,none
LAW,616,MT     ,1500,1615,none,none
LAW,616,MT     ,1500,1615,none,none
LAW,624,RF     ,900,1015,none,none
LAW,624,RF     ,900,1015,none,none
LAW,631,MT     ,1330,1445,none,none
LAW,631,MT     ,1330,1445,none,none
LAW,633,R      ,930,1159,none,none
LAW,633,R      ,930,1159,none,none
LAW,638,T      ,1700,1850,none,none
LAW,638,T      ,1700,1850,none,none
LAW,642,MT     ,1310,1450,none,none
LAW,642,MT     ,1310,1450,none,none
LAW,648,MT     ,900,1015,none,none
LAW,648,MT     ,900,1015,none,none
LAW,656,MT     ,1030,1145,none,none
LAW,656,MT     ,1030,1145,none,none
LAW,657,none,0,0,none,none
LAW,657,none,0,0,none,none
LAW,664,RF     ,900,1015,none,none
LAW,664,RF     ,900,1015,none,none
LAW,670,MT     ,900,1015,none,none
LAW,670,MT     ,900,1015,none,none
LAW,679,MT     ,1030,1145,none,none
LAW,679,MT     ,1030,1145,none,none
LAW,680,WR     ,1030,1145,none,none
LAW,682,MT     ,1030,1145,none,none
LAW,682,MT     ,1030,1145,none,none
LAW,683,WR     ,1330,1445,none,none
LAW,683,WR     ,1330,1445,none,none
LAW,684,TWR    ,1030,1145,none,none
LAW,684,TWR    ,1030,1145,none,none
LAW,685,T      ,830,1020,none,none
LAW,685,T      ,830,1020,none,none
LAW,686,RF     ,1030,1145,none,none
LAW,686,RF     ,1030,1145,none,none
LAW,687,none,0,0,none,none
LAW,687,none,0,0,none,none
LAW,692,none,0,0,none,none
LAW,692,none,0,0,none,none
LAW,692,none,0,0,none,none
LAW,692,none,0,0,none,none
LAW,693,W      ,1500,1659,none,none
LAW,693,TW     ,1630,1745,none,none
LAW,693,F      ,1300,1459,none,none
LAW,693,F      ,1300,1459,none,none
LAW,693,F      ,1300,1459,none,none
LAW,693,MT     ,900,1015,none,none
LAW,693,WR     ,1530,1645,none,none
LAW,693,WR     ,1530,1645,none,none
LAW,693,MT     ,850,1020,none,none
LAW,694,W      ,1730,1920,none,none
LAW,694,W      ,1730,1920,none,none
LAW,694,W      ,1330,1520,none,none
LAW,694,none,0,0,none,none
LAW,694,none,0,0,none,none
LAW,694,R      ,1000,1140,none,none
LAW,694,R      ,1000,1140,none,none
LAW,694,M      ,1720,1900,none,none
LAW,696,none,0,0,none,none
LAW,696,none,0,0,none,none
LAW,696,none,0,0,none,none
LAW,696,none,0,0,none,none
LAW,696,none,0,0,none,none
LAW,696,none,0,0,none,none
LAW,696,none,0,0,none,none
LAW,696,none,0,0,none,none
LAW,696,none,0,0,none,none
LAW,696,none,0,0,none,none
LAW,696,none,0,0,none,none
LAW,696,none,0,0,none,none
LAW,696,none,0,0,none,none
LAW,696,none,0,0,none,none
LAW,696,none,0,0,none,none
LAW,696,none,0,0,none,none
LAW,696,none,0,0,none,none
LAW,696,none,0,0,none,none
LAW,696,none,0,0,none,none
LAW,696,none,0,0,none,none
LAW,696,none,0,0,none,none
LAW,696,none,0,0,none,none
LAW,696,none,0,0,none,none
LAW,696,none,0,0,none,none
LAW,696,none,0,0,none,none
LAW,696,none,0,0,none,none
LAW,696,none,0,0,none,none
LAW,696,none,0,0,none,none
LAW,696,none,0,0,none,none
LAW,696,none,0,0,none,none
LAW,696,none,0,0,none,none
LAW,696,none,0,0,none,none
LAW,696,none,0,0,none,none
LAW,696,none,0,0,none,none
LAW,696,none,0,0,none,none
LAW,696,none,0,0,none,none
LAW,696,none,0,0,none,none
LAW,696,none,0,0,none,none
LAW,696,none,0,0,none,none
LAW,696,none,0,0,none,none
LAW,696,none,0,0,none,none
LAW,696,none,0,0,none,none
LAW,697,none,0,0,none,none
LAW,697,none,0,0,none,none
LAW,699,none,0,0,none,none
LAW,699,none,0,0,none,none
LAW,699,none,0,0,none,none
LAW,699,none,0,0,none,none
LAW,699,none,0,0,none,none
LAW,701,none,0,0,none,none
LAW,792,R      ,1330,1520,none,none
LAW,792,R      ,1530,1720,none,none
LAW,792,T      ,1500,1615,none,none
LAW,792,TWRF   ,1740,2000,none,none
LAW,792,TWRF   ,1740,2000,none,none
